shape,size,depth,hardware_type,Energy test,Accuracy test,Loss test
trapezoid,524288.0,12.0,cpu1,2076301.5,0.98067856,0.106498376
trapezoid,524288.0,12.0,gpu1,2465028.75,0.98067856,0.106498376
trapezoid,524288.0,14.0,cpu1,2525050.0,0.9794643,0.12507072
trapezoid,524288.0,14.0,gpu1,2488623.75,0.9794643,0.12507072
trapezoid,524288.0,16.0,cpu1,2500597.5,0.97910714,0.1350506
trapezoid,524288.0,16.0,gpu1,2563024.0,0.97910714,0.1350506
trapezoid,524288.0,18.0,cpu1,3216230.25,0.97914284,0.14533862
trapezoid,524288.0,20.0,cpu1,3057941.75,0.97892857,0.14858633
trapezoid,1048576.0,3.0,cpu2,1147723.5,0.98267853,0.068033375
trapezoid,1048576.0,3.0,gpu1,2109716.25,0.98267853,0.068033375
trapezoid,1048576.0,4.0,cpu2,1375379.375,0.9827857,0.07264024
trapezoid,1048576.0,4.0,gpu2,2236654.0,0.9827857,0.07264024
trapezoid,1048576.0,5.0,cpu2,1483790.5,0.9836429,0.073892295
trapezoid,1048576.0,5.0,gpu1,2265710.75,0.9836429,0.073892295
trapezoid,1048576.0,7.0,cpu1,1803186.875,0.9834643,0.08119105
trapezoid,1048576.0,7.0,gpu1,2307718.75,0.9834643,0.08119105
trapezoid,1048576.0,8.0,cpu1,2096873.875,0.98339283,0.08181381
trapezoid,1048576.0,8.0,gpu1,2386465.0,0.98339283,0.08181381
trapezoid,1048576.0,9.0,cpu1,2105366.5,0.9827143,0.08992275
trapezoid,1048576.0,9.0,gpu1,2362658.25,0.9827143,0.08992275
trapezoid,1048576.0,10.0,cpu1,2260768.25,0.98228574,0.09065284
trapezoid,1048576.0,10.0,gpu1,2333129.25,0.98228574,0.09065284
trapezoid,1048576.0,12.0,gpu2,2494057.5,0.9820714,0.09778978
trapezoid,1048576.0,14.0,cpu1,2931888.25,0.98142856,0.10822238
trapezoid,1048576.0,14.0,gpu2,2589435.0,0.98142856,0.10822238
trapezoid,1048576.0,16.0,cpu1,2735841.5,0.9812857,0.11677727
trapezoid,1048576.0,16.0,gpu1,2731955.0,0.9812857,0.11677727
trapezoid,1048576.0,18.0,cpu1,3342623.75,0.98014283,0.12778787
trapezoid,1048576.0,20.0,cpu1,6459600.5,0.98035717,0.13303097
trapezoid,2097152.0,3.0,cpu2,1202009.25,0.98321426,0.06636186
trapezoid,2097152.0,3.0,gpu1,2341383.25,0.98321426,0.06636186
trapezoid,2097152.0,4.0,cpu2,1697188.625,0.984,0.06813185
trapezoid,2097152.0,4.0,gpu1,2371869.75,0.984,0.06813185
trapezoid,2097152.0,5.0,cpu1,1502853.25,0.9850714,0.07130623
trapezoid,2097152.0,5.0,gpu1,2386046.0,0.9850714,0.07130623
trapezoid,2097152.0,7.0,cpu1,2151841.75,0.98464286,0.078451574
trapezoid,2097152.0,7.0,gpu1,2459319.25,0.98464286,0.078451574
trapezoid,2097152.0,8.0,cpu1,2331051.5,0.9836786,0.08359587
trapezoid,2097152.0,8.0,gpu1,2830091.75,0.9836786,0.08359587
trapezoid,2097152.0,9.0,cpu1,2379698.5,0.9835714,0.08277255
trapezoid,2097152.0,9.0,gpu1,2605464.5,0.9835714,0.08277255
trapezoid,2097152.0,10.0,cpu1,3624433.5,0.98310715,0.0873212
trapezoid,2097152.0,10.0,gpu1,2661336.25,0.98310715,0.0873212
trapezoid,2097152.0,12.0,gpu2,2650993.5,0.98307145,0.091911726
trapezoid,2097152.0,14.0,cpu1,3157693.75,0.9826428,0.09848682
trapezoid,2097152.0,14.0,gpu2,2761796.5,0.9826428,0.09848682
trapezoid,2097152.0,16.0,cpu1,4004251.25,0.9817143,0.10919967
trapezoid,2097152.0,16.0,gpu1,2863439.5,0.9817143,0.10919967
trapezoid,2097152.0,18.0,cpu1,4308230.5,0.98157144,0.1139845
trapezoid,2097152.0,20.0,cpu1,6363375.0,0.98146427,0.121867076
trapezoid,2097152.0,20.0,gpu1,2947977.0,0.98146427,0.121867076
trapezoid,4194304.0,3.0,cpu2,2354138.0,0.98317856,0.06594858
trapezoid,4194304.0,3.0,gpu1,2779503.5,0.98317856,0.06594858
trapezoid,4194304.0,4.0,cpu2,2110847.25,0.9850714,0.067586794
trapezoid,4194304.0,4.0,gpu1,2923611.75,0.9850714,0.067586794
trapezoid,4194304.0,5.0,cpu2,2667508.0,0.9851428,0.071075745
trapezoid,4194304.0,5.0,gpu2,2874018.5,0.9851428,0.071075745
trapezoid,4194304.0,7.0,cpu1,3017714.5,0.98492855,0.07650455
trapezoid,4194304.0,7.0,gpu1,2950905.5,0.98492855,0.07650455
trapezoid,4194304.0,8.0,cpu2,3891272.25,0.98492855,0.077660784
trapezoid,4194304.0,8.0,gpu1,3013600.5,0.98492855,0.077660784
trapezoid,4194304.0,9.0,cpu1,3100121.5,0.9843214,0.080022216
trapezoid,4194304.0,9.0,gpu1,3183584.25,0.9843214,0.080022216
trapezoid,4194304.0,10.0,cpu1,3471005.5,0.9844286,0.08120519
trapezoid,4194304.0,10.0,gpu2,3136783.75,0.9844286,0.08120519
trapezoid,4194304.0,12.0,cpu1,4195798.5,0.98385715,0.08559914
trapezoid,4194304.0,12.0,gpu1,3236527.25,0.98385715,0.08559914
trapezoid,4194304.0,14.0,cpu1,4556621.5,0.98339283,0.09016414
trapezoid,4194304.0,14.0,gpu2,3346967.75,0.98339283,0.09016414
trapezoid,4194304.0,16.0,cpu1,4616340.5,0.98314285,0.09785111
trapezoid,4194304.0,16.0,gpu1,3481214.0,0.98314285,0.09785111
trapezoid,4194304.0,18.0,cpu1,7901380.5,0.9831786,0.10628326
trapezoid,4194304.0,18.0,gpu1,3553038.0,0.9831786,0.10628326
trapezoid,4194304.0,20.0,cpu1,5027490.5,0.98214287,0.11630277
trapezoid,8388608.0,3.0,cpu2,3756727.5,0.98392856,0.06562432
trapezoid,8388608.0,3.0,gpu1,3836133.5,0.98392856,0.06562432
trapezoid,8388608.0,4.0,cpu2,3921429.25,0.98535717,0.06795084
trapezoid,8388608.0,5.0,cpu1,4151911.0,0.9855,0.07065077
trapezoid,8388608.0,7.0,cpu1,4557991.0,0.9859286,0.07353181
trapezoid,8388608.0,7.0,gpu1,4062229.5,0.9859286,0.07353181
trapezoid,8388608.0,8.0,cpu1,5191061.0,0.9853928,0.07480279
trapezoid,8388608.0,8.0,gpu1,3977755.75,0.9853928,0.07480279
trapezoid,8388608.0,9.0,cpu1,4882485.5,0.9851072,0.07790233
trapezoid,8388608.0,9.0,gpu2,4242170.0,0.9851072,0.07790233
trapezoid,8388608.0,10.0,cpu1,5380615.0,0.98485714,0.08175656
trapezoid,8388608.0,10.0,gpu2,4160757.75,0.98485714,0.08175656
trapezoid,8388608.0,12.0,cpu1,5732694.0,0.98414284,0.085879065
trapezoid,8388608.0,12.0,gpu1,4425622.5,0.98414284,0.085879065
trapezoid,8388608.0,14.0,cpu1,5585854.5,0.9842143,0.08877411
trapezoid,8388608.0,14.0,gpu2,4451829.5,0.9842143,0.08877411
trapezoid,8388608.0,16.0,cpu1,6250422.0,0.9834286,0.0916835
trapezoid,8388608.0,16.0,gpu1,4378951.5,0.9834286,0.0916835
trapezoid,8388608.0,18.0,cpu1,6808286.5,0.9838214,0.09687519
trapezoid,8388608.0,20.0,cpu1,6394722.5,0.9835,0.10573223
trapezoid,8388608.0,20.0,gpu1,4656566.0,0.9835,0.10573223
trapezoid,16777216.0,3.0,cpu2,5966786.0,0.9845,0.063838206
trapezoid,16777216.0,3.0,gpu1,6023373.5,0.9845,0.063838206
trapezoid,16777216.0,4.0,cpu1,5764969.0,0.98571426,0.066323996
trapezoid,16777216.0,4.0,gpu1,6112713.5,0.98571426,0.066323996
trapezoid,16777216.0,5.0,cpu2,6416314.5,0.98639286,0.07019262
trapezoid,16777216.0,5.0,gpu2,6140449.0,0.98639286,0.07019262
trapezoid,16777216.0,7.0,cpu1,7375584.0,0.986,0.0740335
trapezoid,16777216.0,7.0,gpu1,6343594.0,0.986,0.0740335
trapezoid,16777216.0,8.0,cpu1,7595048.0,0.9858214,0.073065996
trapezoid,16777216.0,8.0,gpu1,6111088.5,0.9858214,0.073065996
trapezoid,16777216.0,9.0,cpu1,7754840.0,0.9855,0.07731506
trapezoid,16777216.0,9.0,gpu1,6377939.0,0.9855,0.07731506
trapezoid,16777216.0,10.0,cpu1,7824183.0,0.9850714,0.07771051
trapezoid,16777216.0,12.0,cpu1,8524215.0,0.9850357,0.080494754
trapezoid,16777216.0,12.0,gpu1,6286176.0,0.9850357,0.080494754
trapezoid,16777216.0,14.0,cpu1,9363011.0,0.9850714,0.087382846
trapezoid,16777216.0,14.0,gpu1,6588730.0,0.9850714,0.087382846
trapezoid,16777216.0,16.0,cpu1,9573330.0,0.9849286,0.09029665
trapezoid,16777216.0,16.0,gpu2,6642945.0,0.9849286,0.09029665
trapezoid,16777216.0,18.0,cpu1,9995558.0,0.98482144,0.090604216
wide_first_16x,1024.0,10.0,cpu1,744077.4375,0.11228571,2.3014166
wide_first_16x,1024.0,12.0,cpu1,777137.625,0.1125,2.3011804
wide_first_16x,1024.0,12.0,gpu1,2248684.25,0.1125,2.3011804
wide_first_16x,1024.0,14.0,cpu1,812646.875,0.11239286,2.3015473
wide_first_16x,1024.0,14.0,gpu1,2273738.0,0.11239286,2.3015473
wide_first_16x,1024.0,16.0,cpu1,800964.9375,0.112571426,2.3012896
wide_first_16x,1024.0,18.0,cpu1,796582.5,0.111928575,2.3012972
wide_first_16x,1024.0,20.0,cpu1,863291.3125,0.11285714,2.3011546
wide_first_16x,1024.0,20.0,gpu1,2401183.0,0.11285714,2.3011546
wide_first_16x,2048.0,3.0,cpu1,656258.5625,0.49935713,1.3837962
wide_first_16x,2048.0,4.0,cpu1,646305.1875,0.114,2.3009746
wide_first_16x,2048.0,4.0,gpu1,2036091.0,0.114,2.3009746
wide_first_16x,2048.0,5.0,cpu1,859782.5,0.11303571,2.3011513
wide_first_16x,2048.0,5.0,gpu2,2093484.0,0.11303571,2.3011513
wide_first_16x,2048.0,7.0,cpu1,724045.6875,0.112035714,2.3013341
wide_first_16x,2048.0,7.0,gpu1,2022914.125,0.112035714,2.3013341
wide_first_16x,2048.0,8.0,cpu1,782856.3125,0.11225,2.3012373
wide_first_16x,2048.0,8.0,gpu1,2074709.0,0.11225,2.3012373
wide_first_16x,2048.0,9.0,cpu1,700585.9375,0.11125,2.301424
wide_first_16x,2048.0,9.0,gpu1,2131119.25,0.11125,2.301424
wide_first_16x,2048.0,10.0,cpu1,776331.75,0.11214285,2.3013725
wide_first_16x,2048.0,12.0,cpu1,763178.375,0.112642854,2.301147
wide_first_16x,2048.0,14.0,cpu1,1035452.1875,0.11228571,2.3012888
wide_first_16x,2048.0,16.0,cpu1,854675.125,0.112749994,2.3011847
wide_first_16x,2048.0,16.0,gpu1,2280295.75,0.112749994,2.3011847
wide_first_16x,2048.0,18.0,cpu1,812442.8125,0.11260714,2.3012676
wide_first_16x,2048.0,18.0,gpu1,2348226.75,0.11260714,2.3012676
wide_first_16x,2048.0,20.0,cpu1,891154.3125,0.11267857,2.3011844
wide_first_16x,2048.0,20.0,gpu1,2523190.0,0.11267857,2.3011844
wide_first_16x,4096.0,3.0,cpu1,651732.75,0.5191071,1.342147
wide_first_16x,4096.0,3.0,gpu1,2065272.75,0.5191071,1.342147
wide_first_16x,4096.0,4.0,cpu1,716197.875,0.4647143,1.4769557
wide_first_16x,4096.0,5.0,cpu1,758616.0,0.11392857,2.3011274
wide_first_16x,4096.0,5.0,gpu2,2119410.5,0.11392857,2.3011274
wide_first_16x,4096.0,7.0,cpu1,680907.8125,0.11228571,2.3012617
wide_first_16x,4096.0,7.0,gpu1,2162550.25,0.11228571,2.3012617
wide_first_16x,4096.0,8.0,cpu1,759613.125,0.112571426,2.3012583
wide_first_16x,4096.0,9.0,cpu1,728370.3125,0.11235714,2.3011973
wide_first_16x,4096.0,10.0,cpu1,741555.125,0.112571426,2.3012357
wide_first_16x,4096.0,12.0,cpu1,988114.1875,0.11285714,2.301262
wide_first_16x,4096.0,14.0,cpu1,831389.375,0.1135,2.3010437
wide_first_16x,4096.0,16.0,cpu1,821975.5625,0.11228571,2.3012152
wide_first_16x,4096.0,16.0,gpu1,2293453.5,0.11228571,2.3012152
wide_first_16x,4096.0,18.0,cpu1,860917.9375,0.113,2.3011358
wide_first_16x,4096.0,20.0,cpu1,850555.375,0.111928575,2.3013265
wide_first_16x,8192.0,3.0,cpu1,734532.3125,0.5452857,1.3353829
wide_first_16x,8192.0,4.0,cpu1,686274.875,0.4755,1.4934134
wide_first_16x,8192.0,4.0,gpu1,2065294.75,0.4755,1.4934134
wide_first_16x,8192.0,5.0,cpu1,689904.125,0.113142855,2.3010378
wide_first_16x,8192.0,5.0,gpu1,2154682.0,0.113142855,2.3010378
wide_first_16x,8192.0,7.0,cpu1,699211.125,0.11235714,2.3012853
wide_first_16x,8192.0,8.0,cpu1,796537.75,0.114214286,2.3011513
wide_first_16x,8192.0,9.0,cpu1,787836.125,0.11292857,2.3011265
wide_first_16x,8192.0,9.0,gpu1,2156455.25,0.11292857,2.3011265
wide_first_16x,8192.0,10.0,cpu1,765012.5,0.11221428,2.3013906
wide_first_16x,8192.0,12.0,cpu1,1023664.125,0.113714285,2.30127
wide_first_16x,8192.0,14.0,cpu1,946163.25,0.11307143,2.3011975
wide_first_16x,8192.0,16.0,cpu1,822532.375,0.11164286,2.3013728
wide_first_16x,8192.0,18.0,cpu1,873494.0625,0.11278571,2.301086
wide_first_16x,8192.0,18.0,gpu1,2430801.5,0.11278571,2.301086
wide_first_16x,8192.0,20.0,cpu1,915381.25,0.111357145,2.301442
wide_first_16x,16384.0,3.0,cpu2,661992.375,0.53435713,1.3957331
wide_first_16x,16384.0,4.0,cpu1,844482.9375,0.48078573,1.4767742
wide_first_16x,16384.0,5.0,cpu1,704882.6875,0.11507143,2.3008683
wide_first_16x,16384.0,7.0,cpu1,725246.9375,0.112,2.301206
wide_first_16x,16384.0,8.0,cpu1,693916.5625,0.11167857,2.301374
wide_first_16x,16384.0,8.0,gpu1,2038784.5,0.11167857,2.301374
wide_first_16x,16384.0,9.0,cpu1,763367.8125,0.11271428,2.3012793
wide_first_16x,16384.0,10.0,cpu1,729137.3125,0.1125,2.3012528
wide_first_16x,16384.0,10.0,gpu2,2220079.75,0.1125,2.3012528
wide_first_16x,16384.0,12.0,cpu1,795134.6875,0.11307143,2.3010578
wide_first_16x,16384.0,14.0,cpu1,794636.625,0.11282143,2.3011596
wide_first_16x,16384.0,14.0,gpu2,2430638.5,0.11282143,2.3011596
wide_first_16x,16384.0,16.0,cpu1,849612.9375,0.11210714,2.3013196
wide_first_16x,16384.0,16.0,gpu1,2281099.75,0.11210714,2.3013196
wide_first_16x,16384.0,18.0,cpu1,938896.4375,0.11239286,2.3012743
wide_first_16x,16384.0,18.0,gpu1,2444031.25,0.11239286,2.3012743
wide_first_16x,16384.0,20.0,cpu1,897860.0,0.11207143,2.3013117
wide_first_16x,32768.0,3.0,cpu1,774835.5625,0.9392143,0.2598105
wide_first_16x,32768.0,4.0,cpu1,825890.3125,0.9193928,0.39778185
wide_first_16x,32768.0,4.0,gpu1,2143459.25,0.9193928,0.39778185
wide_first_16x,32768.0,5.0,cpu1,820649.8125,0.8898571,0.5777817
wide_first_16x,32768.0,7.0,cpu1,1025295.125,0.78257143,1.3187624
wide_first_16x,32768.0,8.0,cpu1,983787.625,0.80785716,1.2638229
wide_first_16x,32768.0,8.0,gpu2,2267385.25,0.80785716,1.2638229
wide_first_16x,32768.0,9.0,cpu1,1028469.625,0.5232143,1.6548865
wide_first_16x,32768.0,10.0,cpu1,1067618.375,0.52660716,1.6784791
wide_first_16x,32768.0,10.0,gpu2,2257002.25,0.52660716,1.6784791
wide_first_16x,32768.0,16.0,cpu1,1073071.25,0.11207143,2.3012915
wide_first_16x,32768.0,18.0,cpu1,1270557.875,0.112571426,2.3010867
wide_first_16x,32768.0,20.0,cpu1,1239907.75,0.11242857,2.3012912
wide_first_16x,65536.0,3.0,cpu1,794880.4375,0.9653571,0.1341825
wide_first_16x,65536.0,4.0,cpu1,826710.0,0.9604286,0.15873007
wide_first_16x,65536.0,5.0,cpu1,965906.4375,0.9497143,0.21928658
wide_first_16x,65536.0,7.0,cpu1,1007992.75,0.92221427,0.40851033
wide_first_16x,65536.0,8.0,cpu1,1127516.625,0.91914284,0.4358428
wide_first_16x,65536.0,9.0,cpu1,1003144.4375,0.91235715,0.48193055
wide_first_16x,65536.0,10.0,cpu1,943781.3125,0.90082145,0.572257
wide_first_16x,65536.0,10.0,gpu1,2226997.75,0.90082145,0.572257
wide_first_16x,65536.0,12.0,cpu1,1052726.375,0.89028573,0.7423384
wide_first_16x,65536.0,14.0,cpu1,1070717.375,0.8873571,1.0246509
wide_first_16x,65536.0,16.0,cpu1,1456350.75,0.8733571,1.099028
wide_first_16x,65536.0,18.0,cpu1,1583000.125,0.78557146,1.3037248
wide_first_16x,65536.0,20.0,cpu1,1230951.125,0.114250004,2.301158
wide_first_16x,65536.0,20.0,gpu1,2671275.25,0.114250004,2.301158
wide_first_16x,131072.0,3.0,cpu1,1103062.5,0.9767857,0.08645427
wide_first_16x,131072.0,4.0,gpu2,2121884.0,0.9729286,0.106199205
wide_first_16x,131072.0,5.0,cpu1,994306.9375,0.9712143,0.11485767
wide_first_16x,131072.0,5.0,gpu2,2143709.5,0.9712143,0.11485767
wide_first_16x,131072.0,7.0,cpu1,1190586.25,0.96335715,0.1580447
wide_first_16x,131072.0,8.0,cpu1,1349375.75,0.9588571,0.1907496
wide_first_16x,131072.0,9.0,cpu1,1857781.875,0.9582857,0.20169006
wide_first_16x,131072.0,9.0,gpu2,2310118.75,0.9582857,0.20169006
wide_first_16x,131072.0,10.0,cpu1,1270107.5,0.956,0.22899458
wide_first_16x,131072.0,10.0,gpu1,2298337.5,0.956,0.22899458
wide_first_16x,131072.0,12.0,cpu1,1709427.375,0.9488571,0.2747915
wide_first_16x,131072.0,14.0,cpu1,1349956.125,0.94192857,0.32493883
wide_first_16x,131072.0,16.0,cpu1,1906604.125,0.94,0.39323044
wide_first_16x,131072.0,18.0,cpu1,1837991.0,0.94692856,0.4165491
wide_first_16x,131072.0,20.0,cpu1,1584427.125,0.93707144,0.5911623
wide_first_16x,262144.0,3.0,cpu1,869868.125,0.9794643,0.07799369
wide_first_16x,262144.0,3.0,gpu1,1977589.25,0.9794643,0.07799369
wide_first_16x,262144.0,4.0,cpu1,930744.125,0.97875,0.08439478
wide_first_16x,262144.0,4.0,gpu2,2094233.875,0.97875,0.08439478
wide_first_16x,262144.0,5.0,cpu1,911262.75,0.9771429,0.09327144
wide_first_16x,262144.0,5.0,gpu1,2117662.75,0.9771429,0.09327144
wide_first_16x,262144.0,7.0,cpu1,1351356.125,0.9743929,0.112696454
wide_first_16x,262144.0,7.0,gpu1,2310600.25,0.9743929,0.112696454
wide_first_16x,262144.0,8.0,cpu1,952982.6875,0.97385716,0.12052476
wide_first_16x,262144.0,9.0,cpu1,1064483.125,0.97171426,0.13433346
wide_first_16x,262144.0,9.0,gpu1,2260561.5,0.97171426,0.13433346
wide_first_16x,262144.0,10.0,cpu1,917690.1875,0.972,0.14229469
wide_first_16x,262144.0,12.0,cpu1,1047654.25,0.9704286,0.17454475
wide_first_16x,262144.0,14.0,cpu1,976071.375,0.9680714,0.19497243
wide_first_16x,262144.0,16.0,cpu1,1125495.0,0.9667857,0.23011513
wide_first_16x,262144.0,18.0,cpu2,1175128.125,0.96842855,0.26999557
wide_first_16x,262144.0,18.0,gpu1,2470723.0,0.96842855,0.26999557
wide_first_16x,262144.0,20.0,cpu1,1299284.125,0.9702143,0.3291831
wide_first_16x,524288.0,3.0,cpu1,902322.4375,0.9817143,0.07263354
wide_first_16x,524288.0,4.0,gpu2,2147421.5,0.9808929,0.07658596
wide_first_16x,524288.0,5.0,cpu1,1233821.625,0.9809286,0.07949293
wide_first_16x,524288.0,7.0,cpu1,1377780.75,0.97978574,0.0883335
wide_first_16x,524288.0,8.0,cpu1,1391386.625,0.9795,0.09528103
wide_first_16x,524288.0,8.0,gpu1,2215574.0,0.9795,0.09528103
wide_first_16x,524288.0,9.0,cpu1,1658510.75,0.9787143,0.10040601
wide_first_16x,524288.0,10.0,cpu1,2030294.875,0.9785,0.10895302
wide_first_16x,524288.0,12.0,cpu1,2535622.25,0.97814286,0.12549981
wide_first_16x,524288.0,14.0,cpu1,4242224.0,0.97710717,0.15019324
wide_first_16x,524288.0,14.0,gpu1,2384411.0,0.97710717,0.15019324
wide_first_16x,524288.0,16.0,cpu1,2821027.25,0.9768571,0.16380365
wide_first_16x,524288.0,18.0,cpu1,2582508.0,0.9765,0.19862461
wide_first_16x,524288.0,20.0,cpu1,3881947.25,0.97657144,0.20157892
wide_first_16x,1048576.0,3.0,cpu1,1052765.625,0.98321426,0.06636702
wide_first_16x,1048576.0,4.0,cpu1,1195882.5,0.98314285,0.06980867
wide_first_16x,1048576.0,5.0,cpu1,1667312.125,0.9835,0.07234329
wide_first_16x,1048576.0,5.0,gpu1,2196763.0,0.9835,0.07234329
wide_first_16x,1048576.0,7.0,cpu1,1566521.375,0.9826428,0.08137958
wide_first_16x,1048576.0,7.0,gpu1,2358856.5,0.9826428,0.08137958
wide_first_16x,1048576.0,8.0,cpu1,3124164.0,0.983,0.08111842
wide_first_16x,1048576.0,9.0,cpu1,1959915.0,0.9822143,0.08749816
wide_first_16x,1048576.0,10.0,cpu1,1905590.5,0.9825,0.09288074
wide_first_16x,1048576.0,12.0,cpu1,2147788.25,0.98125,0.10033515
wide_first_16x,1048576.0,12.0,gpu1,2463996.75,0.98125,0.10033515
wide_first_16x,1048576.0,14.0,cpu1,3637796.25,0.9810714,0.11142048
wide_first_16x,1048576.0,16.0,cpu1,5774038.5,0.98064286,0.12403108
wide_first_16x,1048576.0,18.0,cpu1,2933702.75,0.9796786,0.13808575
wide_first_16x,1048576.0,18.0,gpu2,2615939.0,0.9796786,0.13808575
wide_first_16x,1048576.0,20.0,cpu1,2982885.75,0.97992855,0.14345552
wide_first_16x,2097152.0,3.0,cpu1,1394172.75,0.98321426,0.066175014
wide_first_16x,2097152.0,4.0,cpu1,1720067.125,0.98410714,0.068386585
wide_first_16x,2097152.0,4.0,gpu2,2339058.25,0.98410714,0.068386585
wide_first_16x,2097152.0,5.0,cpu1,2294865.75,0.9843571,0.071722835
wide_first_16x,2097152.0,7.0,cpu1,2040602.375,0.98485714,0.07326545
wide_first_16x,2097152.0,8.0,cpu1,2085624.25,0.98403573,0.077404
wide_first_16x,2097152.0,8.0,gpu2,2421856.0,0.98403573,0.077404
wide_first_16x,2097152.0,9.0,cpu1,2306521.25,0.984,0.07952672
wide_first_16x,2097152.0,9.0,gpu2,2535296.75,0.984,0.07952672
wide_first_16x,2097152.0,10.0,cpu1,2373593.0,0.9838214,0.083781935
wide_first_16x,2097152.0,10.0,gpu1,2666354.25,0.9838214,0.083781935
wide_first_16x,2097152.0,12.0,cpu1,3136493.5,0.9835,0.08867143
wide_first_16x,2097152.0,14.0,cpu1,3062030.25,0.98307145,0.09387046
wide_first_16x,2097152.0,14.0,gpu1,2727342.0,0.98307145,0.09387046
wide_first_16x,2097152.0,16.0,cpu1,3033941.5,0.9819286,0.104055144
wide_first_16x,2097152.0,16.0,gpu2,2816365.5,0.9819286,0.104055144
wide_first_16x,2097152.0,18.0,cpu1,6086213.0,0.98164284,0.112996385
wide_first_16x,2097152.0,20.0,cpu1,3953368.5,0.9810715,0.12210051
wide_first_16x,2097152.0,20.0,gpu2,2910508.25,0.9810715,0.12210051
wide_first_16x,4194304.0,3.0,cpu1,2086622.5,0.9844286,0.06304501
wide_first_16x,4194304.0,4.0,cpu1,2832331.0,0.9851429,0.06525478
wide_first_16x,4194304.0,5.0,cpu1,2991547.0,0.9854286,0.06810855
wide_first_16x,4194304.0,7.0,cpu1,2908221.5,0.985,0.07433701
wide_first_16x,4194304.0,7.0,gpu1,2995864.5,0.985,0.07433701
wide_first_16x,4194304.0,8.0,cpu1,2825707.0,0.985,0.07496206
wide_first_16x,4194304.0,9.0,cpu1,3330766.75,0.9843929,0.077776164
wide_first_16x,4194304.0,9.0,gpu1,3021777.75,0.9843929,0.077776164
wide_first_16x,4194304.0,12.0,cpu1,3260477.75,0.9842143,0.08117655
wide_first_16x,4194304.0,14.0,cpu1,4023676.5,0.984,0.08823344
wide_first_16x,4194304.0,14.0,gpu1,3321314.25,0.984,0.08823344
wide_first_16x,4194304.0,16.0,cpu1,4555169.5,0.98325,0.09425005
wide_first_16x,4194304.0,16.0,gpu1,3359608.75,0.98325,0.09425005
wide_first_16x,4194304.0,18.0,cpu1,4073650.5,0.9834286,0.09974052
wide_first_16x,4194304.0,18.0,gpu1,3375683.75,0.9834286,0.09974052
wide_first_16x,4194304.0,20.0,cpu1,8283344.0,0.98385715,0.10216348
wide_first_16x,8388608.0,3.0,cpu1,3729643.5,0.98467857,0.0625073
wide_first_16x,8388608.0,3.0,gpu1,3914860.5,0.98467857,0.0625073
wide_first_16x,8388608.0,4.0,cpu1,3259660.75,0.98557144,0.06672729
wide_first_16x,8388608.0,5.0,cpu1,3288683.0,0.9858571,0.06811934
wide_first_16x,8388608.0,7.0,cpu1,4653050.0,0.98557144,0.07111223
wide_first_16x,8388608.0,7.0,gpu1,3907939.25,0.98557144,0.07111223
wide_first_16x,8388608.0,8.0,cpu1,4215877.5,0.98557144,0.070522256
wide_first_16x,8388608.0,9.0,cpu1,4093449.75,0.98564285,0.07457678
wide_first_16x,8388608.0,10.0,cpu1,4417580.0,0.986,0.075017646
wide_first_16x,8388608.0,12.0,cpu1,4524145.5,0.98525,0.08081279
wide_first_16x,8388608.0,12.0,gpu1,4179669.0,0.98525,0.08081279
wide_first_16x,8388608.0,14.0,cpu1,5901064.5,0.98492855,0.083469786
wide_first_16x,8388608.0,16.0,cpu1,6766941.0,0.98457146,0.08843135
wide_first_16x,8388608.0,18.0,cpu1,6195388.0,0.98475003,0.0926587
wide_first_16x,8388608.0,18.0,gpu1,4522752.0,0.98475003,0.0926587
wide_first_16x,8388608.0,20.0,cpu1,9081895.0,0.98464286,0.09758847
wide_first_16x,16777216.0,3.0,cpu1,5389536.5,0.9851429,0.06230329
wide_first_16x,16777216.0,4.0,cpu1,5872266.0,0.9862857,0.06613465
wide_first_16x,16777216.0,5.0,cpu1,6175616.5,0.98635715,0.06862643
wide_first_16x,16777216.0,7.0,cpu1,6656703.0,0.98660713,0.06879513
wide_first_16x,16777216.0,7.0,gpu2,6146386.0,0.98660713,0.06879513
wide_first_16x,16777216.0,9.0,cpu1,8158831.0,0.9862857,0.074551746
wide_first_16x,16777216.0,10.0,cpu1,7617672.5,0.9860714,0.073694624
wide_first_16x,16777216.0,12.0,cpu1,8482607.0,0.98571426,0.07754957
wide_first_16x,16777216.0,14.0,cpu1,8862635.0,0.98564285,0.07925421
wide_first_16x,16777216.0,14.0,gpu2,6349278.0,0.98564285,0.07925421
wide_first_16x,16777216.0,16.0,cpu1,9518152.0,0.98571426,0.08401294
wide_first_16x,16777216.0,18.0,cpu1,9880488.0,0.9851072,0.08955297
wide_first_16x,16777216.0,18.0,gpu1,6534819.5,0.9851072,0.08955297
wide_first_16x,16777216.0,20.0,cpu1,9235662.0,0.9850714,0.09090419
wide_first_2x,1024.0,10.0,cpu1,752903.375,0.11232142,2.3012962
wide_first_2x,1024.0,10.0,gpu2,2196295.75,0.11232142,2.3012962
wide_first_2x,1024.0,12.0,cpu1,788021.125,0.1125,2.301241
wide_first_2x,1024.0,14.0,cpu1,833555.75,0.1125,2.3012152
wide_first_2x,1024.0,16.0,cpu1,1013841.0625,0.112642854,2.3011546
